CODE;SUBCODE;X;Y;Z;RFLNAAM;DIJKPAAL;Afstand Profielpunten
999;999;153480.79021;420509.07992;8.230000;AD737M60;;
999;999;153479.82054;420509.32433;8.386000;AD737M60;;
999;999;153478.85086;420509.56874;8.444700;AD737M60;;
999;999;153477.88119;420509.81315;8.493900;AD737M60;;
999;999;153476.91152;420510.05757;8.534500;AD737M60;;
999;999;153475.94185;420510.30198;8.539200;AD737M60;;
999;999;153474.97218;420510.54639;8.501000;AD737M60;;
999;999;153474.00251;420510.79080;8.509700;AD737M60;;
999;999;153473.03284;420511.03521;8.460400;AD737M60;;
999;999;153472.06316;420511.27962;8.394300;AD737M60;;
999;999;153471.09349;420511.52403;8.259400;AD737M60;;
999;999;153470.12382;420511.76845;8.069600;AD737M60;;
999;999;153469.15415;420512.01286;7.686200;AD737M60;;
999;999;153468.18448;420512.25727;7.333300;AD737M60;;
999;999;153467.21481;420512.50168;7.019200;AD737M60;;
999;999;153466.24513;420512.74609;6.838700;AD737M60;;
999;999;153465.27546;420512.99050;6.666100;AD737M60;;
999;999;153464.30579;420513.23492;6.438900;AD737M60;;
999;999;153463.33612;420513.47933;6.529500;AD737M60;;
999;999;153462.36645;420513.72374;6.452300;AD737M60;;
999;999;153461.39678;420513.96815;6.426600;AD737M60;;
999;999;153460.42710;420514.21256;6.141900;AD737M60;;
999;999;153459.45743;420514.45697;5.855400;AD737M60;;
999;999;153458.48776;420514.70138;5.496500;AD737M60;;
999;999;153457.51809;420514.94580;5.355000;AD737M60;;
999;999;153456.54842;420515.19021;5.032900;AD737M60;;
999;999;153455.57875;420515.43462;4.670000;AD737M60;;
999;999;153454.60907;420515.67903;4.290300;AD737M60;;
999;999;153453.63940;420515.92344;3.986000;AD737M60;;
999;999;153452.66973;420516.16785;3.642900;AD737M60;;
999;999;153451.70006;420516.41226;3.295600;AD737M60;;
999;999;153450.73039;420516.65668;3.161500;AD737M60;;
999;999;153449.76072;420516.90109;3.026800;AD737M60;;
999;999;153448.79105;420517.14550;2.865200;AD737M60;;
999;999;153447.82137;420517.38991;2.633000;AD737M60;;
999;999;153446.85170;420517.63432;2.430600;AD737M60;;
999;999;153445.88203;420517.87873;2.530300;AD737M60;;
999;999;153444.91236;420518.12315;2.631700;AD737M60;;
999;999;153443.94269;420518.36756;2.677600;AD737M60;;
999;999;153442.97302;420518.61197;2.762400;AD737M60;;
999;999;153442.00334;420518.85638;2.683300;AD737M60;;
999;999;153441.03367;420519.10079;2.669100;AD737M60;;
999;999;153440.06400;420519.34520;2.730000;AD737M60;;
999;999;153439.09433;420519.58961;2.723800;AD737M60;;
999;999;153438.12466;420519.83403;2.715400;AD737M60;;
999;999;153437.15499;420520.07844;2.659300;AD737M60;;
999;999;153436.18531;420520.32285;2.671900;AD737M60;;
999;999;153435.21564;420520.56726;2.652300;AD737M60;;
999;999;153434.24597;420520.81167;2.664800;AD737M60;;
999;999;153433.27630;420521.05608;2.703300;AD737M60;;
999;999;153432.30663;420521.30049;2.687600;AD737M60;;
999;999;153431.33696;420521.54491;2.711900;AD737M60;;
999;999;153430.36728;420521.78932;2.634700;AD737M60;;
999;999;153429.39761;420522.03373;2.670000;AD737M60;;
999;999;153428.42794;420522.27814;2.680900;AD737M60;;
999;999;153427.45827;420522.52255;2.575400;AD737M60;;
999;999;153426.48860;420522.76696;2.714500;AD737M60;;
999;999;153425.51893;420523.01138;2.706700;AD737M60;;
999;999;153424.54925;420523.25579;2.629500;AD737M60;;
999;999;153423.57958;420523.50020;2.716900;AD737M60;;
999;999;153422.60991;420523.74461;2.725200;AD737M60;;
999;999;153421.64024;420523.98902;2.712200;AD737M60;;
999;999;153420.67057;420524.23343;2.700000;AD737M60;;
999;999;153419.70090;420524.47784;2.728200;AD737M60;;
999;999;153418.73123;420524.72226;2.770700;AD737M60;;
999;999;153417.76155;420524.96667;2.736300;AD737M60;;
999;999;153416.79188;420525.21108;2.759200;AD737M60;;
999;999;153415.82221;420525.45549;2.722500;AD737M60;;
999;999;153414.85254;420525.69990;2.709500;AD737M60;;
999;999;153413.88287;420525.94431;2.734700;AD737M60;;
999;999;153412.91320;420526.18872;2.748200;AD737M60;;
999;999;153411.94352;420526.43314;2.772300;AD737M60;;
999;999;153410.97385;420526.67755;2.779100;AD737M60;;
999;999;153410.00418;420526.92196;2.753600;AD737M60;;
999;999;153409.03451;420527.16637;2.825400;AD737M60;;
999;999;153408.06484;420527.41078;2.781400;AD737M60;;
999;999;153407.09517;420527.65519;2.749500;AD737M60;;
999;999;153406.12549;420527.89960;2.772100;AD737M60;;
999;999;153405.15582;420528.14402;2.771200;AD737M60;;
999;999;153404.18615;420528.38843;2.821900;AD737M60;;
999;999;153403.21648;420528.63284;2.826000;AD737M60;;
999;999;153402.24681;420528.87725;2.805100;AD737M60;;
999;999;153401.27714;420529.12166;2.797500;AD737M60;;
999;999;153400.30746;420529.36607;2.782300;AD737M60;;
999;999;153399.33779;420529.61049;2.791000;AD737M60;;
999;999;153398.36812;420529.85490;2.817000;AD737M60;;
999;999;153397.39845;420530.09931;2.799000;AD737M60;;
999;999;153396.42878;420530.34372;2.831900;AD737M60;;
999;999;153395.45911;420530.58813;2.822500;AD737M60;;
999;999;153394.48944;420530.83254;2.813600;AD737M60;;
999;999;153393.51976;420531.07695;2.834000;AD737M60;;
999;999;153392.55009;420531.32137;2.793300;AD737M60;;
999;999;153391.58042;420531.56578;2.843300;AD737M60;;
999;999;153390.61075;420531.81019;2.844700;AD737M60;;
999;999;153389.64108;420532.05460;2.828000;AD737M60;;
999;999;153388.67141;420532.29901;2.829900;AD737M60;;
999;999;153387.70173;420532.54342;2.802400;AD737M60;;
999;999;153386.73206;420532.78783;2.848000;AD737M60;;
999;999;153385.76239;420533.03225;2.833800;AD737M60;;
999;999;153384.79272;420533.27666;2.843100;AD737M60;;
999;999;153383.82305;420533.52107;2.867200;AD737M60;;
999;999;153382.85338;420533.76548;2.805800;AD737M60;;
999;999;153381.88370;420534.00989;2.812600;AD737M60;;
999;999;153380.91403;420534.25430;2.726100;AD737M60;;
999;999;153379.94436;420534.49872;2.803200;AD737M60;;
999;999;153378.97469;420534.74313;2.839200;AD737M60;;
999;999;153512.35539;420244.57664;2.870600;AD740M10;;
999;999;153511.38278;420244.80909;2.888700;AD740M10;;
999;999;153510.41017;420245.04153;2.862600;AD740M10;;
999;999;153509.43756;420245.27397;2.883500;AD740M10;;
999;999;153508.46495;420245.50642;2.866700;AD740M10;;
999;999;153507.49234;420245.73886;2.852600;AD740M10;;
999;999;153506.51973;420245.97130;2.886800;AD740M10;;
999;999;153505.54712;420246.20374;2.860000;AD740M10;;
999;999;153504.57451;420246.43619;2.869200;AD740M10;;
999;999;153503.60190;420246.66863;2.902500;AD740M10;;
999;999;153502.62929;420246.90107;2.877800;AD740M10;;
999;999;153501.65668;420247.13351;2.906600;AD740M10;;
999;999;153500.68407;420247.36596;2.881500;AD740M10;;
999;999;153499.71146;420247.59840;2.871900;AD740M10;;
999;999;153498.73885;420247.83084;2.846900;AD740M10;;
999;999;153497.76624;420248.06329;2.840000;AD740M10;;
999;999;153496.79363;420248.29573;2.855900;AD740M10;;
999;999;153495.82102;420248.52817;2.869400;AD740M10;;
999;999;153494.84841;420248.76061;2.881300;AD740M10;;
999;999;153493.87580;420248.99306;2.906500;AD740M10;;
999;999;153492.90319;420249.22550;2.869500;AD740M10;;
999;999;153491.93058;420249.45794;2.855200;AD740M10;;
999;999;153490.95797;420249.69039;2.883400;AD740M10;;
999;999;153489.98536;420249.92283;2.869400;AD740M10;;
999;999;153489.01275;420250.15527;2.850700;AD740M10;;
999;999;153488.04014;420250.38771;2.878500;AD740M10;;
999;999;153487.06753;420250.62016;2.858300;AD740M10;;
999;999;153486.09492;420250.85260;2.881000;AD740M10;;
999;999;153485.12231;420251.08504;2.869500;AD740M10;;
999;999;153484.14970;420251.31748;2.867600;AD740M10;;
999;999;153483.17709;420251.54993;2.851100;AD740M10;;
999;999;153482.20448;420251.78237;2.873200;AD740M10;;
999;999;153481.23187;420252.01481;2.848700;AD740M10;;
999;999;153480.25926;420252.24726;2.846000;AD740M10;;
999;999;153479.28665;420252.47970;2.871600;AD740M10;;
999;999;153478.31404;420252.71214;2.842400;AD740M10;;
999;999;153477.34143;420252.94458;2.840600;AD740M10;;
999;999;153476.36882;420253.17703;2.858900;AD740M10;;
999;999;153475.39621;420253.40947;2.886800;AD740M10;;
999;999;153474.42360;420253.64191;2.884100;AD740M10;;
999;999;153473.45099;420253.87435;2.868000;AD740M10;;
999;999;153472.47838;420254.10680;2.858300;AD740M10;;
999;999;153471.50577;420254.33924;2.830700;AD740M10;;
999;999;153470.53316;420254.57168;2.847500;AD740M10;;
999;999;153469.56055;420254.80413;2.879900;AD740M10;;
999;999;153468.58794;420255.03657;2.869600;AD740M10;;
999;999;153467.61533;420255.26901;2.859200;AD740M10;;
999;999;153466.64272;420255.50145;2.854200;AD740M10;;
999;999;153465.67011;420255.73390;2.844300;AD740M10;;
999;999;153464.69750;420255.96634;2.814400;AD740M10;;
999;999;153463.72489;420256.19878;2.847600;AD740M10;;
999;999;153462.75228;420256.43122;2.827600;AD740M10;;
999;999;153461.77967;420256.66367;2.816500;AD740M10;;
999;999;153460.80706;420256.89611;2.830000;AD740M10;;
999;999;153459.83445;420257.12855;2.848600;AD740M10;;
999;999;153458.86184;420257.36100;2.857100;AD740M10;;
999;999;153457.88923;420257.59344;2.815400;AD740M10;;
999;999;153456.91662;420257.82588;2.824600;AD740M10;;
999;999;153455.94401;420258.05832;2.813700;AD740M10;;
999;999;153454.97140;420258.29077;2.875500;AD740M10;;
999;999;153453.99879;420258.52321;2.822100;AD740M10;;
999;999;153453.02618;420258.75565;2.849500;AD740M10;;
999;999;153452.05357;420258.98810;2.790000;AD740M10;;
999;999;153451.08096;420259.22054;2.673000;AD740M10;;
999;999;153450.10835;420259.45298;2.553600;AD740M10;;
999;999;153449.13574;420259.68542;2.230000;AD740M10;;
999;999;153448.16313;420259.91787;2.400000;AD740M10;;
999;999;153447.19052;420260.15031;2.865800;AD740M10;;
999;999;153446.21791;420260.38275;3.258300;AD740M10;;
999;999;153445.24530;420260.61519;3.470000;AD740M10;;
999;999;153444.27269;420260.84764;3.507200;AD740M10;;
999;999;153443.30008;420261.08008;3.563900;AD740M10;;
999;999;153442.32747;420261.31252;3.611900;AD740M10;;
999;999;153441.35486;420261.54497;3.669600;AD740M10;;
999;999;153440.38225;420261.77741;3.761400;AD740M10;;
999;999;153439.40964;420262.00985;3.790000;AD740M10;;
999;999;153438.43703;420262.24229;3.816800;AD740M10;;
999;999;153437.46442;420262.47474;3.842100;AD740M10;;
999;999;153436.49181;420262.70718;3.797800;AD740M10;;
999;999;153435.51920;420262.93962;3.880000;AD740M10;;
999;999;153434.54659;420263.17206;3.857400;AD740M10;;
999;999;153433.57398;420263.40451;3.864700;AD740M10;;
999;999;153432.60137;420263.63695;3.940000;AD740M10;;
999;999;153431.62876;420263.86939;4.060800;AD740M10;;
999;999;153430.65615;420264.10184;4.408400;AD740M10;;
999;999;153429.68354;420264.33428;4.750000;AD740M10;;
999;999;153428.71093;420264.56672;5.227300;AD740M10;;
999;999;153427.73832;420264.79916;5.545400;AD740M10;;
999;999;153426.76571;420265.03161;5.867900;AD740M10;;
999;999;153425.79310;420265.26405;6.214900;AD740M10;;
999;999;153424.82049;420265.49649;6.559700;AD740M10;;
999;999;153423.84788;420265.72893;6.882800;AD740M10;;
999;999;153422.87527;420265.96138;7.212000;AD740M10;;
999;999;153421.90266;420266.19382;7.578100;AD740M10;;
999;999;153420.93005;420266.42626;7.910000;AD740M10;;
999;999;153419.95743;420266.65871;8.228700;AD740M10;;
999;999;153418.98482;420266.89115;8.434100;AD740M10;;
999;999;153418.01221;420267.12359;8.471900;AD740M10;;
999;999;153417.03960;420267.35603;8.539800;AD740M10;;
999;999;153416.06699;420267.58848;8.582500;AD740M10;;
999;999;153415.09438;420267.82092;8.591400;AD740M10;;
999;999;153414.12177;420268.05336;8.620500;AD740M10;;
999;999;153413.14916;420268.28581;8.635300;AD740M10;;
999;999;153412.17655;420268.51825;8.602300;AD740M10;;
999;999;153411.20394;420268.75069;8.590000;AD740M10;;
999;999;153410.23133;420268.98313;8.495000;AD740M10;;
999;999;153409.25872;420269.21558;8.176800;AD740M10;;
999;999;153408.28611;420269.44802;7.884000;AD740M10;;
999;999;153407.31350;420269.68046;7.489900;AD740M10;;
999;999;153406.34089;420269.91290;7.129900;AD740M10;;
999;999;153405.36828;420270.14535;6.768200;AD740M10;;
999;999;153404.39567;420270.37779;6.485900;AD740M10;;
999;999;153403.42306;420270.61023;6.179500;AD740M10;;
999;999;153402.45045;420270.84268;5.932300;AD740M10;;
999;999;153401.47784;420271.07512;5.586100;AD740M10;;
999;999;153400.50523;420271.30756;5.481300;AD740M10;;
999;999;153399.53262;420271.54000;5.137000;AD740M10;;
999;999;153398.56001;420271.77245;4.976500;AD740M10;;
999;999;153397.58740;420272.00489;4.743300;AD740M10;;
999;999;153396.61479;420272.23733;4.765900;AD740M10;;
999;999;153395.64218;420272.46977;4.705900;AD740M10;;
999;999;153394.66957;420272.70222;4.720000;AD740M10;;
999;999;153393.69696;420272.93466;4.750000;AD740M10;;
999;999;153392.72435;420273.16710;4.667000;AD740M10;;
999;999;153391.75174;420273.39955;4.720900;AD740M10;;
999;999;153390.77913;420273.63199;4.751000;AD740M10;;
999;999;153389.80652;420273.86443;4.846500;AD740M10;;
999;999;153388.83391;420274.09687;4.810000;AD740M10;;
999;999;153387.86130;420274.32932;4.587300;AD740M10;;
999;999;153386.88869;420274.56176;4.502400;AD740M10;;
999;999;153385.91608;420274.79420;4.434700;AD740M10;;
999;999;153384.94347;420275.02664;4.372100;AD740M10;;
999;999;153383.97086;420275.25909;4.330700;AD740M10;;
999;999;153382.99825;420275.49153;4.301700;AD740M10;;
999;999;153382.02564;420275.72397;4.294600;AD740M10;;
999;999;153381.05303;420275.95642;4.311100;AD740M10;;
999;999;153380.08042;420276.18886;4.303800;AD740M10;;
999;999;153379.10781;420276.42130;4.304500;AD740M10;;
999;999;153378.13520;420276.65374;4.319800;AD740M10;;
999;999;153377.16259;420276.88619;4.310000;AD740M10;;
999;999;153376.18998;420277.11863;4.297500;AD740M10;;
999;999;153375.21737;420277.35107;4.316600;AD740M10;;
999;999;153374.24476;420277.58352;4.304000;AD740M10;;
999;999;153373.27215;420277.81596;4.281500;AD740M10;;
999;999;153372.29954;420278.04840;4.280000;AD740M10;;
999;999;153371.32693;420278.28084;4.293200;AD740M10;;
999;999;153370.35432;420278.51329;4.307400;AD740M10;;
999;999;153369.38171;420278.74573;4.296300;AD740M10;;
999;999;153368.40910;420278.97817;4.270000;AD740M10;;
999;999;153367.43649;420279.21061;4.293000;AD740M10;;
999;999;153366.46388;420279.44306;4.261000;AD740M10;;
999;999;153365.49127;420279.67550;4.258500;AD740M10;;
999;999;153364.51866;420279.90794;4.254800;AD740M10;;
999;999;153363.54605;420280.14039;4.272400;AD740M10;;
999;999;153362.57344;420280.37283;4.250000;AD740M10;;
999;999;153361.60083;420280.60527;4.250000;AD740M10;;
999;999;153360.62822;420280.83771;4.280900;AD740M10;;
999;999;153359.65561;420281.07016;4.263100;AD740M10;;
999;999;153358.68300;420281.30260;4.275600;AD740M10;;
999;999;153357.71039;420281.53504;4.290000;AD740M10;;
999;999;153356.73778;420281.76748;4.290000;AD740M10;;
999;999;153355.76517;420281.99993;4.260000;AD740M10;;
999;999;153354.79256;420282.23237;4.280500;AD740M10;;
999;999;153353.81995;420282.46481;4.264900;AD740M10;;
999;999;153352.84734;420282.69726;4.291500;AD740M10;;
999;999;153351.87473;420282.92970;4.290700;AD740M10;;
999;999;153350.90212;420283.16214;4.298000;AD740M10;;
999;999;153349.92951;420283.39458;4.308500;AD740M10;;
999;999;153348.95690;420283.62703;4.303400;AD740M10;;
999;999;153347.98429;420283.85947;4.292700;AD740M10;;
999;999;153347.01168;420284.09191;4.310000;AD740M10;;
999;999;153346.03907;420284.32435;4.307900;AD740M10;;
999;999;153345.06646;420284.55680;4.306400;AD740M10;;
999;999;153344.09385;420284.78924;4.303300;AD740M10;;
999;999;153343.12124;420285.02168;4.275800;AD740M10;;
999;999;153342.14863;420285.25413;4.293300;AD740M10;;
999;999;153341.17602;420285.48657;4.302400;AD740M10;;
999;999;153340.20341;420285.71901;4.300000;AD740M10;;
999;999;153339.23080;420285.95145;4.309400;AD740M10;;
999;999;153338.25819;420286.18390;4.331800;AD740M10;;
999;999;153337.28558;420286.41634;4.335900;AD740M10;;
999;999;153336.31297;420286.64878;4.314200;AD740M10;;
999;999;153335.34036;420286.88123;4.305200;AD740M10;;
999;999;153334.36775;420287.11367;4.307700;AD740M10;;
999;999;153333.39514;420287.34611;4.331000;AD740M10;;
999;999;153332.42253;420287.57855;4.301500;AD740M10;;
999;999;153331.44992;420287.81100;4.337100;AD740M10;;
999;999;153330.47731;420288.04344;4.307400;AD740M10;;
999;999;153329.50470;420288.27588;4.310000;AD740M10;;
999;999;153328.53209;420288.50832;4.307400;AD740M10;;
999;999;153327.55948;420288.74077;4.326700;AD740M10;;
999;999;153326.58687;420288.97321;4.319500;AD740M10;;
999;999;153325.61426;420289.20565;4.334800;AD740M10;;
999;999;153324.64165;420289.43810;4.325500;AD740M10;;
999;999;153323.66904;420289.67054;4.310000;AD740M10;;
999;999;153322.69643;420289.90298;4.310700;AD740M10;;
999;999;153321.72382;420290.13542;4.308200;AD740M10;;
999;999;153320.75121;420290.36787;4.319700;AD740M10;;
999;999;153319.77860;420290.60031;4.323200;AD740M10;;
999;999;153318.80599;420290.83275;4.329300;AD740M10;;
999;999;153317.83338;420291.06519;4.340300;AD740M10;;
999;999;153484.78938;420015.39050;3.685100;AD742M70;;
999;999;153483.79050;420015.43791;3.726000;AD742M70;;
999;999;153482.79163;420015.48532;3.709000;AD742M70;;
999;999;153481.79275;420015.53273;3.705500;AD742M70;;
999;999;153480.79388;420015.58014;3.684300;AD742M70;;
999;999;153479.79500;420015.62755;3.702100;AD742M70;;
999;999;153478.79613;420015.67496;3.726800;AD742M70;;
999;999;153477.79725;420015.72236;3.820000;AD742M70;;
999;999;153476.79837;420015.76977;3.870900;AD742M70;;
999;999;153475.79950;420015.81718;3.872900;AD742M70;;
999;999;153474.80062;420015.86459;3.870000;AD742M70;;
999;999;153473.80175;420015.91200;3.859400;AD742M70;;
999;999;153472.80287;420015.95941;3.874000;AD742M70;;
999;999;153471.80400;420016.00682;3.877200;AD742M70;;
999;999;153470.80512;420016.05423;3.961800;AD742M70;;
999;999;153469.80625;420016.10164;4.010500;AD742M70;;
999;999;153468.80737;420016.14904;4.003100;AD742M70;;
999;999;153467.80849;420016.19645;3.958400;AD742M70;;
999;999;153466.80962;420016.24386;999999.000000;AD742M70;;
999;999;153465.81074;420016.29127;999999.000000;AD742M70;;
999;999;153464.81187;420016.33868;999999.000000;AD742M70;;
999;999;153463.81299;420016.38609;999999.000000;AD742M70;;
999;999;153462.81412;420016.43350;999999.000000;AD742M70;;
999;999;153461.81524;420016.48091;999999.000000;AD742M70;;
999;999;153460.81637;420016.52832;999999.000000;AD742M70;;
999;999;153459.81749;420016.57572;999999.000000;AD742M70;;
999;999;153458.81861;420016.62313;999999.000000;AD742M70;;
999;999;153457.81974;420016.67054;999999.000000;AD742M70;;
999;999;153456.82086;420016.71795;999999.000000;AD742M70;;
999;999;153455.82199;420016.76536;4.126800;AD742M70;;
999;999;153454.82311;420016.81277;4.140800;AD742M70;;
999;999;153453.82424;420016.86018;4.135300;AD742M70;;
999;999;153452.82536;420016.90759;999999.000000;AD742M70;;
999;999;153451.82648;420016.95500;999999.000000;AD742M70;;
999;999;153450.82761;420017.00240;999999.000000;AD742M70;;
999;999;153449.82873;420017.04981;999999.000000;AD742M70;;
999;999;153448.82986;420017.09722;999999.000000;AD742M70;;
999;999;153447.83098;420017.14463;999999.000000;AD742M70;;
999;999;153446.83211;420017.19204;999999.000000;AD742M70;;
999;999;153445.83323;420017.23945;4.227400;AD742M70;;
999;999;153444.83436;420017.28686;4.234400;AD742M70;;
999;999;153443.83548;420017.33427;4.265800;AD742M70;;
999;999;153442.83660;420017.38168;4.310000;AD742M70;;
999;999;153441.83773;420017.42908;4.342500;AD742M70;;
