CODE;SUBCODE;X;Y;Z;RFLNAAM
99;999;77595.96;435610.35;6.19;RB2.93
99;999;77595.67;435609.94;6.15;RB2.93
99;999;77595.39;435609.53;6.09;RB2.93
99;999;77595.1;435609.12;6.05;RB2.93
99;999;77594.82;435608.71;6.01;RB2.93
99;999;77594.53;435608.3;5.98;RB2.93
99;999;77594.25;435607.89;5.96;RB2.93
99;999;77593.96;435607.48;5.91;RB2.93
99;999;77593.68;435607.07;5.87;RB2.93
99;999;77593.39;435606.66;5.82;RB2.93
99;999;77593.11;435606.24;5.78;RB2.93
99;999;77592.82;435605.83;5.73;RB2.93
99;999;77592.54;435605.42;5.71;RB2.93
99;999;77592.25;435605.01;5.68;RB2.93
99;999;77591.97;435604.6;5.6;RB2.93
99;999;77591.68;435604.19;5.53;RB2.93
99;999;77591.4;435603.78;5.54;RB2.93
99;999;77591.11;435603.37;5.46;RB2.93
99;999;77590.83;435602.96;5.41;RB2.93
99;999;77590.54;435602.55;5.37;RB2.93
99;999;77590.26;435602.14;5.35;RB2.93
99;999;77589.97;435601.73;5.29;RB2.93
99;999;77589.69;435601.32;5.25;RB2.93
99;999;77589.4;435600.9;5.17;RB2.93
99;999;77589.12;435600.49;5.11;RB2.93
99;999;77588.83;435600.08;5.05;RB2.93
99;999;77588.55;435599.67;5;RB2.93
99;999;77588.26;435599.26;4.95;RB2.93
99;999;77587.98;435598.85;4.92;RB2.93
99;999;77587.69;435598.44;4.9;RB2.93
99;999;77587.41;435598.03;4.81;RB2.93
99;999;77587.12;435597.62;4.74;RB2.93
99;999;77586.84;435597.21;4.7;RB2.93
99;999;77586.55;435596.8;4.67;RB2.93
99;999;77586.27;435596.39;4.64;RB2.93
99;999;77585.98;435595.97;4.57;RB2.93
99;999;77585.7;435595.56;4.51;RB2.93
99;999;77585.41;435595.15;4.46;RB2.93
99;999;77585.13;435594.74;4.42;RB2.93
99;999;77584.84;435594.33;4.36;RB2.93
99;999;77584.56;435593.92;4.3;RB2.93
99;999;77584.27;435593.51;4.24;RB2.93
99;999;77583.99;435593.1;4.18;RB2.93
99;999;77583.7;435592.69;4.13;RB2.93
99;999;77583.42;435592.28;4.06;RB2.93
99;999;77583.13;435591.87;3.98;RB2.93
99;999;77582.85;435591.46;3.93;RB2.93
99;999;77582.56;435591.04;3.88;RB2.93
99;999;77582.28;435590.63;3.83;RB2.93
99;999;77581.99;435590.22;3.78;RB2.93
99;999;77581.71;435589.81;3.72;RB2.93
99;999;77581.42;435589.4;3.68;RB2.93
99;999;77581.14;435588.99;3.63;RB2.93
99;999;77580.85;435588.58;3.56;RB2.93
99;999;77580.57;435588.17;3.52;RB2.93
99;999;77580.28;435587.76;3.49;RB2.93
99;999;77580;435587.35;3.45;RB2.93
99;999;77579.71;435586.94;3.38;RB2.93
99;999;77579.43;435586.53;3.32;RB2.93
99;999;77579.14;435586.11;3.25;RB2.93
99;999;77578.86;435585.7;3.18;RB2.93
99;999;77578.57;435585.29;3.16;RB2.93
99;999;77578.29;435584.88;3.12;RB2.93
99;999;77578;435584.47;3.06;RB2.93
99;999;77577.72;435584.06;3.01;RB2.93
99;999;77577.43;435583.65;2.98;RB2.93
99;999;77577.15;435583.24;2.94;RB2.93
99;999;77576.86;435582.83;2.92;RB2.93
99;999;77576.58;435582.42;2.9;RB2.93
99;999;77576.29;435582.01;2.86;RB2.93
99;999;77576.01;435581.6;2.85;RB2.93
99;999;77575.72;435581.19;2.83;RB2.93
99;999;77575.44;435580.77;2.81;RB2.93
99;999;77575.15;435580.36;2.79;RB2.93
99;999;77574.87;435579.95;2.78;RB2.93
99;999;77574.58;435579.54;2.76;RB2.93
99;999;77574.3;435579.13;2.75;RB2.93
99;999;77574.01;435578.72;2.76;RB2.93
99;999;77573.73;435578.31;2.76;RB2.93
99;999;77573.44;435577.9;2.72;RB2.93
99;999;77573.16;435577.49;2.68;RB2.93
99;999;77572.87;435577.08;2.61;RB2.93
99;999;77572.59;435576.67;2.55;RB2.93
99;999;77572.3;435576.26;2.45;RB2.93
99;999;77572.02;435575.84;2.4;RB2.93
99;999;77571.73;435575.43;2.45;RB2.93
99;999;77571.45;435575.02;2.51;RB2.93
99;999;77571.16;435574.61;2.53;RB2.93
99;999;77570.88;435574.2;2.53;RB2.93
99;999;77570.59;435573.79;2.54;RB2.93
99;999;77570.31;435573.38;2.56;RB2.93
99;999;77570.02;435572.97;2.56;RB2.93
99;999;77569.74;435572.56;2.54;RB2.93
99;999;77569.45;435572.15;2.53;RB2.93
99;999;77569.17;435571.74;2.51;RB2.93
99;999;77568.88;435571.33;2.53;RB2.93
99;999;77568.6;435570.92;2.53;RB2.93
99;999;77568.31;435570.5;2.52;RB2.93
99;999;77568.03;435570.09;2.51;RB2.93
99;999;77567.74;435569.68;2.49;RB2.93
99;999;77567.46;435569.27;2.47;RB2.93
99;999;77567.17;435568.86;2.46;RB2.93
99;999;77566.89;435568.45;2.44;RB2.93
99;999;77566.6;435568.04;2.43;RB2.93
99;999;77566.32;435567.63;2.42;RB2.93
99;999;77566.03;435567.22;2.4;RB2.93
99;999;77565.75;435566.81;2.42;RB2.93
99;999;77565.46;435566.4;2.44;RB2.93
99;999;77565.18;435565.99;2.44;RB2.93
99;999;77564.89;435565.57;2.44;RB2.93
99;999;77564.61;435565.16;2.43;RB2.93
99;999;77564.32;435564.75;2.41;RB2.93
99;999;77564.04;435564.34;2.44;RB2.93
99;999;77563.75;435563.93;2.44;RB2.93
99;999;77563.47;435563.52;2.41;RB2.93
99;999;77563.18;435563.11;2.39;RB2.93
99;999;77562.9;435562.7;2.35;RB2.93
99;999;77562.61;435562.29;2.35;RB2.93
99;999;77562.33;435561.88;2.23;RB2.93
99;999;77562.04;435561.47;2.2;RB2.93
99;999;77561.76;435561.06;2.2;RB2.93
99;999;77561.47;435560.64;2.19;RB2.93
99;999;77561.19;435560.23;2.17;RB2.93
99;999;77560.9;435559.82;2.17;RB2.93
99;999;77560.62;435559.41;2.19;RB2.93
99;999;77560.33;435559;2.15;RB2.93
99;999;77560.05;435558.59;2.06;RB2.93
99;999;77559.76;435558.18;1.92;RB2.93
99;999;77559.48;435557.77;1.7;RB2.93
99;999;77559.19;435557.36;1.52;RB2.93
99;999;77558.91;435556.95;1.39;RB2.93
99;999;77558.62;435556.54;1.35;RB2.93
99;999;77558.33;435556.13;1.34;RB2.93
99;999;77558.05;435555.72;1.33;RB2.93
99;999;77557.76;435555.3;1.33;RB2.93
99;999;77557.48;435554.89;1.32;RB2.93
99;999;77557.19;435554.48;1.31;RB2.93
99;999;77556.91;435554.07;1.31;RB2.93
99;999;77556.62;435553.66;1.31;RB2.93
99;999;77556.34;435553.25;1.3;RB2.93
99;999;77556.05;435552.84;1.29;RB2.93
99;999;77555.77;435552.43;1.28;RB2.93
99;999;77555.48;435552.02;1.27;RB2.93
99;999;77555.2;435551.61;1.25;RB2.93
99;999;77554.91;435551.2;1.23;RB2.93
99;999;77554.63;435550.79;1.21;RB2.93
99;999;77554.34;435550.37;1.22;RB2.93
99;999;77554.06;435549.96;1.29;RB2.93
99;999;77553.77;435549.55;1.33;RB2.93
99;999;77553.49;435549.14;1.32;RB2.93
99;999;77553.2;435548.73;1.34;RB2.93
99;999;77552.92;435548.32;1.35;RB2.93
99;999;77552.63;435547.91;1.35;RB2.93
99;999;77552.35;435547.5;1.36;RB2.93
99;999;77552.06;435547.09;1.37;RB2.93
99;999;77551.78;435546.68;1.37;RB2.93
99;999;77551.49;435546.27;1.4;RB2.93
99;999;77551.21;435545.86;1.39;RB2.93
99;999;77550.92;435545.44;1.38;RB2.93
99;999;77550.64;435545.03;1.34;RB2.93
99;999;77550.35;435544.62;1.25;RB2.93
5;999;77550.18;435544.37;1.19;RB2.93
4;999;77547.57;435540.61;-1.1;RB2.93
3;999;77538.45;435527.47;-1.1;RB2.93
2;999;77536.25;435524.29;0.83;RB2.93
99;999;77536.1;435524.08;0.84;RB2.93
99;999;77535.82;435523.67;0.84;RB2.93
99;999;77535.53;435523.26;0.86;RB2.93
99;999;77535.25;435522.85;0.87;RB2.93
99;999;77534.96;435522.44;0.89;RB2.93
99;999;77534.68;435522.03;0.9;RB2.93
99;999;77534.39;435521.62;0.89;RB2.93
99;999;77534.11;435521.21;0.88;RB2.93
99;999;77533.82;435520.8;0.87;RB2.93
99;999;77533.54;435520.39;0.86;RB2.93
99;999;77533.25;435519.97;0.85;RB2.93
99;999;77532.97;435519.56;0;RB2.93
99;999;77532.68;435519.15;0;RB2.93
99;999;77532.4;435518.74;0;RB2.93
99;999;77532.11;435518.33;0;RB2.93
99;999;77531.83;435517.92;0;RB2.93
99;999;77531.54;435517.51;0;RB2.93
99;999;77531.26;435517.1;0;RB2.93
99;999;77530.97;435516.69;0;RB2.93
99;999;77530.69;435516.28;0;RB2.93
99;999;77530.4;435515.87;0;RB2.93
99;999;77530.12;435515.46;0;RB2.93
99;999;77529.83;435515.04;0;RB2.93
99;999;77529.55;435514.63;0;RB2.93
99;999;77529.26;435514.22;0;RB2.93
99;999;77860.72;435440.61;6.56;RB3.09
99;999;77860.32;435440.92;6.58;RB3.09
99;999;77859.92;435441.22;6.57;RB3.09
99;999;77859.52;435441.52;6.56;RB3.09
99;999;77859.13;435441.83;6.56;RB3.09
99;999;77858.73;435442.13;6.53;RB3.09
99;999;77858.33;435442.44;6.55;RB3.09
99;999;77857.94;435442.74;6.57;RB3.09
99;999;77857.54;435443.04;6.57;RB3.09
99;999;77857.14;435443.35;6.58;RB3.09
99;999;77856.75;435443.65;6.6;RB3.09
99;999;77856.35;435443.96;6.59;RB3.09
99;999;77855.95;435444.26;6.59;RB3.09
99;999;77855.55;435444.56;6.6;RB3.09
99;999;77855.16;435444.87;6.59;RB3.09
99;999;77854.76;435445.17;6.57;RB3.09
99;999;77854.36;435445.48;6.61;RB3.09
99;999;77853.97;435445.78;6.65;RB3.09
99;999;77853.57;435446.08;6.64;RB3.09
99;999;77853.17;435446.39;6.62;RB3.09
99;999;77852.77;435446.69;6.56;RB3.09
99;999;77852.38;435446.99;6.55;RB3.09
99;999;77851.98;435447.3;6.54;RB3.09
99;999;77851.58;435447.6;6.55;RB3.09
99;999;77851.19;435447.91;6.55;RB3.09
99;999;77850.79;435448.21;6.59;RB3.09
99;999;77850.39;435448.51;6.59;RB3.09
99;999;77850;435448.82;6.58;RB3.09
99;999;77849.6;435449.12;6.6;RB3.09
99;999;77849.2;435449.43;6.6;RB3.09
99;999;77848.8;435449.73;6.59;RB3.09
99;999;77848.41;435450.03;6.61;RB3.09
99;999;77848.01;435450.34;6.61;RB3.09
99;999;77847.61;435450.64;6.62;RB3.09
99;999;77847.22;435450.95;6.63;RB3.09
99;999;77846.82;435451.25;6.64;RB3.09
99;999;77846.42;435451.55;6.67;RB3.09
99;999;77846.03;435451.86;6.64;RB3.09
99;999;77845.63;435452.16;6.61;RB3.09
99;999;77845.23;435452.47;6.6;RB3.09
99;999;77844.83;435452.77;6.63;RB3.09
99;999;77844.44;435453.07;6.62;RB3.09
99;999;77844.04;435453.38;6.62;RB3.09
99;999;77843.64;435453.68;6.62;RB3.09
99;999;77843.25;435453.99;6.62;RB3.09
99;999;77842.85;435454.29;6.6;RB3.09
99;999;77842.45;435454.59;6.61;RB3.09
99;999;77842.06;435454.9;6.62;RB3.09
99;999;77841.66;435455.2;6.63;RB3.09
99;999;77841.26;435455.5;6.64;RB3.09
99;999;77840.86;435455.81;6.66;RB3.09
99;999;77840.47;435456.11;6.69;RB3.09
99;999;77840.07;435456.42;6.71;RB3.09
99;999;77839.67;435456.72;6.71;RB3.09
99;999;77839.28;435457.02;6.72;RB3.09
99;999;77838.88;435457.33;6.73;RB3.09
99;999;77838.48;435457.63;6.72;RB3.09
99;999;77838.09;435457.94;6.7;RB3.09
99;999;77837.69;435458.24;6.69;RB3.09
99;999;77837.29;435458.54;6.68;RB3.09
99;999;77836.89;435458.85;6.66;RB3.09
99;999;77836.5;435459.15;6.64;RB3.09
99;999;77836.1;435459.46;6.63;RB3.09
99;999;77835.7;435459.76;6.63;RB3.09
99;999;77835.31;435460.06;6.64;RB3.09
99;999;77834.91;435460.37;6.64;RB3.09
99;999;77834.51;435460.67;6.65;RB3.09
99;999;77834.11;435460.98;6.66;RB3.09
99;999;77833.72;435461.28;6.68;RB3.09
99;999;77833.32;435461.58;6.64;RB3.09
99;999;77832.92;435461.89;6.65;RB3.09
99;999;77832.53;435462.19;6.65;RB3.09
99;999;77832.13;435462.5;6.66;RB3.09
99;999;77831.73;435462.8;6.66;RB3.09
99;999;77831.34;435463.1;6.67;RB3.09
99;999;77830.94;435463.41;6.69;RB3.09
99;999;77830.54;435463.71;6.7;RB3.09
99;999;77830.14;435464.02;6.7;RB3.09
99;999;77829.75;435464.32;6.69;RB3.09
99;999;77829.35;435464.62;6.68;RB3.09
99;999;77828.95;435464.93;6.68;RB3.09
99;999;77828.56;435465.23;6.7;RB3.09
99;999;77828.16;435465.53;6.7;RB3.09
99;999;77827.76;435465.84;6.7;RB3.09
99;999;77827.37;435466.14;6.7;RB3.09
99;999;77826.97;435466.45;6.7;RB3.09
99;999;77826.57;435466.75;6.68;RB3.09
99;999;77826.17;435467.05;6.68;RB3.09
99;999;77825.78;435467.36;6.66;RB3.09
99;999;77825.38;435467.66;6.65;RB3.09
99;999;77824.98;435467.97;6.66;RB3.09
99;999;77824.59;435468.27;6.67;RB3.09
99;999;77824.19;435468.57;6.66;RB3.09
99;999;77823.79;435468.88;6.67;RB3.09
99;999;77823.4;435469.18;6.69;RB3.09
99;999;77823;435469.49;6.71;RB3.09
99;999;77822.6;435469.79;6.72;RB3.09
99;999;77822.2;435470.09;6.73;RB3.09
99;999;77821.81;435470.4;6.74;RB3.09
99;999;77821.41;435470.7;6.72;RB3.09
99;999;77821.01;435471.01;6.74;RB3.09
99;999;77820.62;435471.31;6.77;RB3.09
99;999;77820.22;435471.61;6.76;RB3.09
99;999;77819.82;435471.92;6.76;RB3.09
99;999;77819.43;435472.22;6.77;RB3.09
99;999;77819.03;435472.52;6.78;RB3.09
99;999;77818.63;435472.83;6.79;RB3.09
99;999;77818.23;435473.13;6.79;RB3.09
99;999;77817.84;435473.44;6.78;RB3.09
99;999;77817.44;435473.74;6.77;RB3.09
99;999;77817.04;435474.04;6.78;RB3.09
99;999;77816.65;435474.35;6.79;RB3.09
99;999;77816.25;435474.65;6.77;RB3.09
99;999;77815.85;435474.96;6.78;RB3.09
99;999;77815.45;435475.26;6.79;RB3.09
99;999;77815.06;435475.56;6.79;RB3.09
99;999;77814.66;435475.87;6.79;RB3.09
99;999;77814.26;435476.17;6.8;RB3.09
99;999;77813.87;435476.48;6.79;RB3.09
99;999;77813.47;435476.78;6.8;RB3.09
99;999;77813.07;435477.08;6.78;RB3.09
99;999;77812.68;435477.39;6.78;RB3.09
99;999;77812.28;435477.69;6.8;RB3.09
99;999;77811.88;435478;6.8;RB3.09
99;999;77811.48;435478.3;6.8;RB3.09
99;999;77811.09;435478.6;6.79;RB3.09
99;999;77810.69;435478.91;6.81;RB3.09
99;999;77810.29;435479.21;6.79;RB3.09
99;999;77809.9;435479.51;6.8;RB3.09
99;999;77809.5;435479.82;6.81;RB3.09
99;999;77809.1;435480.12;6.81;RB3.09
99;999;77808.7;435480.43;6.81;RB3.09
99;999;77808.31;435480.73;6.8;RB3.09
99;999;77807.91;435481.03;6.8;RB3.09
99;999;77807.51;435481.34;6.81;RB3.09
99;999;77807.11;435481.64;6.82;RB3.09
99;999;77806.72;435481.94;6.83;RB3.09
99;999;77806.32;435482.25;6.81;RB3.09
99;999;77805.92;435482.55;6.83;RB3.09
99;999;77805.53;435482.85;6.84;RB3.09
99;999;77805.13;435483.16;6.85;RB3.09
99;999;77804.73;435483.46;6.86;RB3.09
99;999;77804.33;435483.76;6.86;RB3.09
99;999;77803.94;435484.07;6.9;RB3.09
99;999;77803.54;435484.37;6.89;RB3.09
99;999;77803.14;435484.68;6.92;RB3.09
99;999;77802.74;435484.98;6.88;RB3.09
99;999;77802.35;435485.28;6.87;RB3.09
99;999;77801.95;435485.59;6.9;RB3.09
99;999;77801.55;435485.89;6.91;RB3.09
99;999;77801.16;435486.19;6.96;RB3.09
99;999;77800.76;435486.5;6.93;RB3.09
99;999;77800.36;435486.8;6.92;RB3.09
99;999;77799.96;435487.1;7.01;RB3.09
99;999;77799.57;435487.41;7.03;RB3.09
99;999;77799.17;435487.71;7.02;RB3.09
99;999;77798.77;435488.01;7.03;RB3.09
99;999;77798.37;435488.32;7.03;RB3.09
99;999;77797.98;435488.62;7.03;RB3.09
99;999;77797.58;435488.92;7.07;RB3.09
99;999;77797.18;435489.23;7.04;RB3.09
99;999;77796.78;435489.53;7.03;RB3.09
99;999;77796.39;435489.84;7.03;RB3.09
99;999;77795.99;435490.14;7;RB3.09
99;999;77795.59;435490.44;7.01;RB3.09
99;999;77795.2;435490.75;7.01;RB3.09
99;999;77794.8;435491.05;7.01;RB3.09
99;999;77794.4;435491.35;6.95;RB3.09
99;999;77794;435491.66;6.96;RB3.09
99;999;77793.61;435491.96;6.95;RB3.09
99;999;77793.21;435492.26;6.95;RB3.09
99;999;77792.81;435492.57;6.99;RB3.09
99;999;77792.41;435492.87;6.99;RB3.09
99;999;77792.02;435493.17;7.01;RB3.09
99;999;77791.62;435493.48;6.99;RB3.09
99;999;77791.22;435493.78;6.96;RB3.09
99;999;77790.82;435494.09;6.99;RB3.09
99;999;77790.43;435494.39;6.98;RB3.09
99;999;77790.03;435494.69;6.98;RB3.09
99;999;77789.63;435495;7;RB3.09
99;999;77789.24;435495.3;6.99;RB3.09
99;999;77788.84;435495.6;6.98;RB3.09
99;999;77788.44;435495.91;7;RB3.09
99;999;77788.04;435496.21;6.99;RB3.09
99;999;77787.65;435496.51;6.98;RB3.09
99;999;77787.25;435496.82;6.98;RB3.09
99;999;77786.85;435497.12;6.97;RB3.09
99;999;77786.45;435497.42;6.98;RB3.09
99;999;77786.06;435497.73;6.98;RB3.09
99;999;77785.66;435498.03;6.99;RB3.09
99;999;77785.26;435498.33;6.98;RB3.09
99;999;77784.87;435498.64;6.98;RB3.09
99;999;77784.47;435498.94;6.99;RB3.09
99;999;77784.07;435499.25;7;RB3.09
99;999;77783.67;435499.55;6.98;RB3.09
99;999;77783.28;435499.85;6.96;RB3.09
99;999;77782.88;435500.16;6.97;RB3.09
99;999;77782.48;435500.46;6.98;RB3.09
99;999;77782.08;435500.76;7;RB3.09
99;999;77781.69;435501.07;6.99;RB3.09
99;999;77781.29;435501.37;7;RB3.09
99;999;77780.89;435501.67;7;RB3.09
99;999;77780.49;435501.98;7.01;RB3.09
99;999;77780.1;435502.28;7;RB3.09
99;999;77779.7;435502.58;6.98;RB3.09
99;999;77779.3;435502.89;6.98;RB3.09
99;999;77778.91;435503.19;6.98;RB3.09
99;999;77778.51;435503.5;6.98;RB3.09
99;999;77778.11;435503.8;6.97;RB3.09
99;999;77777.71;435504.1;6.97;RB3.09
99;999;77777.32;435504.41;6.98;RB3.09
99;999;77776.92;435504.71;6.97;RB3.09
99;999;77776.52;435505.01;6.97;RB3.09
99;999;77776.12;435505.32;6.97;RB3.09
99;999;77775.73;435505.62;6.98;RB3.09
99;999;77775.33;435505.92;6.96;RB3.09
99;999;77774.93;435506.23;6.95;RB3.09
99;999;77774.54;435506.53;6.97;RB3.09
99;999;77774.14;435506.83;6.98;RB3.09
99;999;77773.74;435507.14;6.99;RB3.09
99;999;77773.34;435507.44;6.98;RB3.09
99;999;77772.95;435507.74;6.97;RB3.09
99;999;77772.55;435508.05;6.99;RB3.09
99;999;77772.15;435508.35;6.96;RB3.09
99;999;77771.75;435508.66;6.97;RB3.09
99;999;77771.36;435508.96;6.97;RB3.09
99;999;77770.96;435509.26;6.97;RB3.09
99;999;77770.56;435509.57;6.98;RB3.09
99;999;77770.16;435509.87;6.98;RB3.09
99;999;77769.77;435510.17;6.99;RB3.09
99;999;77769.37;435510.48;7;RB3.09
99;999;77768.97;435510.78;7;RB3.09
99;999;77768.58;435511.08;6.99;RB3.09
99;999;77768.18;435511.39;6.98;RB3.09
99;999;77767.78;435511.69;6.99;RB3.09
99;999;77767.38;435511.99;6.98;RB3.09
99;999;77766.99;435512.3;6.99;RB3.09
99;999;77766.59;435512.6;7;RB3.09
99;999;77766.19;435512.91;7;RB3.09
99;999;77765.79;435513.21;7.01;RB3.09
99;999;77765.4;435513.51;7.01;RB3.09
99;999;77765;435513.82;7.03;RB3.09
99;999;77764.6;435514.12;7.02;RB3.09
99;999;77764.2;435514.42;7.03;RB3.09
99;999;77763.81;435514.73;7.02;RB3.09
99;999;77763.41;435515.03;7.04;RB3.09
99;999;77763.01;435515.33;7.03;RB3.09
99;999;77762.62;435515.64;7.05;RB3.09
99;999;77762.22;435515.94;7.06;RB3.09
99;999;77761.82;435516.24;7.06;RB3.09
99;999;77761.42;435516.55;7.06;RB3.09
99;999;77761.03;435516.85;7.06;RB3.09
99;999;77760.63;435517.15;7.06;RB3.09
99;999;77760.23;435517.46;7.05;RB3.09
99;999;77759.83;435517.76;7.07;RB3.09
99;999;77759.44;435518.07;7.08;RB3.09
99;999;77759.04;435518.37;7.09;RB3.09
99;999;77758.64;435518.67;7.09;RB3.09
99;999;77758.25;435518.98;7.11;RB3.09
99;999;77757.85;435519.28;7.12;RB3.09
99;999;77757.45;435519.58;7.11;RB3.09
99;999;77757.05;435519.89;7.12;RB3.09
99;999;77756.66;435520.19;7.13;RB3.09
99;999;77756.26;435520.49;7.16;RB3.09
99;999;77755.86;435520.8;7.17;RB3.09
99;999;77755.46;435521.1;7.18;RB3.09
99;999;77755.07;435521.4;7.18;RB3.09
99;999;77754.67;435521.71;7.18;RB3.09
99;999;77754.27;435522.01;7.17;RB3.09
99;999;77753.87;435522.31;7.18;RB3.09
99;999;77753.48;435522.62;7.17;RB3.09
99;999;77753.08;435522.92;7.17;RB3.09
99;999;77752.68;435523.23;7.19;RB3.09
99;999;77752.29;435523.53;7.18;RB3.09
99;999;77751.89;435523.83;7.17;RB3.09
99;999;77751.49;435524.14;7.18;RB3.09
99;999;77751.09;435524.44;7.18;RB3.09
99;999;77750.7;435524.74;7.2;RB3.09
99;999;77750.3;435525.05;7.2;RB3.09
99;999;77749.9;435525.35;7.22;RB3.09
99;999;77749.5;435525.65;7.23;RB3.09
99;999;77749.11;435525.96;7.23;RB3.09
99;999;77748.71;435526.26;7.2;RB3.09
99;999;77748.31;435526.56;7.22;RB3.09
99;999;77747.91;435526.87;7.21;RB3.09
99;999;77747.52;435527.17;7.18;RB3.09
99;999;77747.12;435527.48;7.15;RB3.09
99;999;77746.72;435527.78;7.16;RB3.09
99;999;77746.33;435528.08;7.19;RB3.09
99;999;77745.93;435528.39;7.21;RB3.09
99;999;77745.53;435528.69;7.21;RB3.09
99;999;77745.13;435528.99;7.22;RB3.09
99;999;77744.74;435529.3;7.2;RB3.09
99;999;77744.34;435529.6;7.23;RB3.09
99;999;77743.94;435529.9;7.26;RB3.09
99;999;77743.54;435530.21;7.29;RB3.09
99;999;77743.15;435530.51;7.31;RB3.09
99;999;77742.75;435530.81;7.32;RB3.09
99;999;77742.35;435531.12;7.32;RB3.09
99;999;77741.96;435531.42;7.3;RB3.09
99;999;77741.56;435531.72;7.27;RB3.09
99;999;77741.16;435532.03;7.23;RB3.09
99;999;77740.76;435532.33;7.22;RB3.09
99;999;77740.37;435532.64;7.28;RB3.09
99;999;77739.97;435532.94;7.28;RB3.09
99;999;77739.57;435533.24;7.28;RB3.09
99;999;77739.17;435533.55;7.3;RB3.09
99;999;77738.78;435533.85;7.33;RB3.09
99;999;77738.38;435534.15;7.32;RB3.09
99;999;77737.98;435534.46;7.32;RB3.09
99;999;77737.58;435534.76;7.34;RB3.09
99;999;77737.19;435535.06;7.36;RB3.09
99;999;77736.79;435535.37;7.35;RB3.09
99;999;77736.39;435535.67;7.38;RB3.09
99;999;77736;435535.97;7.38;RB3.09
99;999;77735.6;435536.28;7.37;RB3.09
99;999;77735.2;435536.58;7.37;RB3.09
99;999;77734.8;435536.89;7.38;RB3.09
99;999;77734.41;435537.19;7.37;RB3.09
99;999;77734.01;435537.49;7.37;RB3.09
99;999;77733.61;435537.8;7.46;RB3.09
99;999;77733.21;435538.1;7.64;RB3.09
99;999;77732.82;435538.4;7.72;RB3.09
99;999;77732.42;435538.71;7.72;RB3.09
99;999;77732.02;435539.01;7.72;RB3.09
99;999;77731.63;435539.31;7.7;RB3.09
99;999;77731.23;435539.62;7.63;RB3.09
99;999;77730.83;435539.92;7.46;RB3.09
99;999;77730.43;435540.22;7.41;RB3.09
99;999;77730.04;435540.53;7.41;RB3.09
99;999;77729.64;435540.83;7.41;RB3.09
99;999;77729.24;435541.13;7.4;RB3.09
99;999;77728.84;435541.44;7.41;RB3.09
99;999;77728.45;435541.74;7.42;RB3.09
99;999;77728.05;435542.05;7.43;RB3.09
99;999;77727.65;435542.35;7.44;RB3.09
99;999;77727.25;435542.65;7.42;RB3.09
99;999;77726.86;435542.96;7.42;RB3.09
99;999;77726.46;435543.26;7.42;RB3.09
99;999;77726.06;435543.56;7.42;RB3.09
99;999;77725.67;435543.87;7.44;RB3.09
99;999;77725.27;435544.17;7.42;RB3.09
99;999;77724.87;435544.47;7.42;RB3.09
99;999;77724.47;435544.78;7.42;RB3.09
99;999;77724.08;435545.08;7.41;RB3.09
99;999;77723.68;435545.38;7.41;RB3.09
99;999;77723.28;435545.69;7.38;RB3.09
99;999;77722.88;435545.99;7.4;RB3.09
99;999;77722.49;435546.3;7.38;RB3.09
99;999;77722.09;435546.6;7.37;RB3.09
99;999;77721.69;435546.9;7.36;RB3.09
99;999;77721.29;435547.21;7.41;RB3.09
99;999;77720.9;435547.51;7.42;RB3.09
99;999;77720.5;435547.81;7.42;RB3.09
99;999;77720.1;435548.12;7.41;RB3.09
99;999;77719.71;435548.42;7.4;RB3.09
99;999;77719.31;435548.72;7.4;RB3.09
99;999;77718.91;435549.03;7.39;RB3.09
99;999;77718.51;435549.33;7.39;RB3.09
99;999;77718.12;435549.63;7.39;RB3.09
99;999;77717.72;435549.94;7.41;RB3.09
99;999;77717.32;435550.24;7.42;RB3.09
99;999;77716.92;435550.54;7.42;RB3.09
99;999;77716.53;435550.85;7.41;RB3.09
99;999;77716.13;435551.15;7.41;RB3.09
99;999;77715.73;435551.46;7.41;RB3.09
99;999;77715.34;435551.76;7.44;RB3.09
99;999;77714.94;435552.06;7.42;RB3.09
99;999;77714.54;435552.37;7.4;RB3.09
99;999;77714.14;435552.67;7.39;RB3.09
99;999;77713.75;435552.97;7.38;RB3.09
99;999;77713.35;435553.28;7.37;RB3.09
99;999;77712.95;435553.58;7.34;RB3.09
99;999;77712.55;435553.88;7.33;RB3.09
99;999;77712.16;435554.19;7.32;RB3.09
99;999;77711.76;435554.49;7.32;RB3.09
99;999;77711.36;435554.79;7.33;RB3.09
99;999;77710.96;435555.1;7.32;RB3.09
99;999;77710.57;435555.4;7.3;RB3.09
99;999;77710.17;435555.71;7.29;RB3.09
99;999;77709.77;435556.01;7.29;RB3.09
99;999;77709.38;435556.31;7.29;RB3.09
99;999;77708.98;435556.62;7.28;RB3.09
99;999;77708.58;435556.92;7.27;RB3.09
99;999;77708.18;435557.22;7.25;RB3.09
99;999;77707.79;435557.53;7.27;RB3.09
99;999;77707.39;435557.83;7.26;RB3.09
99;999;77706.99;435558.13;7.28;RB3.09
99;999;77706.59;435558.44;7.29;RB3.09
99;999;77706.2;435558.74;7.28;RB3.09
99;999;77705.8;435559.04;7.28;RB3.09
99;999;77705.4;435559.35;7.3;RB3.09
99;999;77705;435559.65;7.3;RB3.09
99;999;77704.61;435559.95;7.31;RB3.09
99;999;77704.21;435560.26;7.31;RB3.09
